Brand,Model,Storage,category,marketplace,link,priceInitial,pricePromo,promotionType,collectionTime
Apple,iPad Pro,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017E9,4110.0,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Mini,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-014X1,5980.0,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Mini,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01381,5390.0,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00XT8,5690.0,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00PT8,4899.9,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Air 10,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01214,6270.0,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01780,5640.0,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Mini,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2568-ipad-mini-6-white/p/24W-0002-013T9,5390.0,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Air 4th,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00SM0,5280.0,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017K6,6870.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/apple-mhnh3ll-a-2021-space-gray/p/24W-0002-00T12,8590.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/apple-a2435-ipad-pro-11-gray/p/24W-0002-012P1,7980.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/apple-mxew2ll-a-pro-space-gray/p/24W-0002-00UV8,5980.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Air 4,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2316-ipad-air-4-gray/p/24W-0002-00ZV7,4380.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/apple-a2228-ipad-pro-11-gray/p/24W-0002-01101,6110.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00ZZ7,8290.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018K9,7690.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad 9th,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00RZ0,2799.9,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/apple-a2378-ipad-pro-12-9-gray/p/24W-0002-014B9,8970.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01829,8450.0,N/A,Aucune,2025-02-02 18:41:05
Samsung,Galaxy Tab S6,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-007W7,1990.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01641,8980.0,N/A,Aucune,2025-02-02 18:41:05
Samsung,Galaxy Tab S6,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00896,2290.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Pro,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00WW0,3770.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Air 4,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00ZV3,4380.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00WG5,6940.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/apple-a2764-ipad-pro-12-9-gray/p/24W-0002-014N5,10990.0,N/A,Aucune,2025-02-02 18:41:05
Apple,iPad Mini,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00ZY0,1470.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 10th,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2757-ipad-10th-gen-silver/p/24W-0002-012F0,3990.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/apple-mhnj3ll-a-pro-silver/p/24W-0002-00RM9,7399.9,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 10,32GB,Tablette,Newegg,https://www.newegg.com/apple-ipad-10-2-7th-gen-32gb-space-gray/p/24W-0002-00WE6,1500.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Mini,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00AT7,1140.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 8th,32GB,Tablette,Newegg,https://www.newegg.com/apple-a2428-ipad-8th-gen-gray/p/24W-0002-013P1,1899.9,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 6th,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00R34,1299.9,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 5,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-012U3,1499.9,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Air 9,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-012U0,999.9,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 6th,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00TN0,1599.9,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 6,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00YD3,1630.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad mini,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00D77,1299.9,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 8th,128GB,Tablette,Newegg,https://www.newegg.com/apple-a2428-ipad-8th-gen-gray/p/24W-0002-010W9,2499.9,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Air 3,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00VJ2,2480.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 7th,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00SY6,1330.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Mini,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00C93,1590.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad mini,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-008H1,1399.9,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 10,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-011V2,1910.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Mini,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-013F5,1590.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Air 2,64GB,Tablette,Newegg,https://www.newegg.com/apple-silver-ipad-air-2-a1566/p/24W-0002-00D21,2490.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 7th,32GB,Tablette,Newegg,https://www.newegg.com/apple-a2200-ipad-7th-gen-gray/p/24W-0002-00ZS8,1699.9,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 5th,128GB,Tablette,Newegg,https://www.newegg.com/apple-a1823-ipad-5th-gen-gray/p/24W-0002-01429,1690.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 5th,32GB,Tablette,Newegg,https://www.newegg.com/apple-a1823-ipad-5th-gen-silver/p/24W-0002-010R5,1570.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Mini,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-013F1,1599.9,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Mini,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2568-ipad-mini-6-gray/p/24W-0002-010A9,4399.9,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Air 10,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01239,5290.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad 10,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-011T8,2690.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Air 3,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2153-ipad-air-3-gray/p/24W-0002-01407,2130.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Air 4,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-014X5,3649.9,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Mini,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00US9,2350.0,N/A,Aucune,2025-02-02 18:41:17
Apple,iPad Mini,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00US9,2350.0,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Air 2,16GB,Tablette,Newegg,https://www.newegg.com/apple-a1567-ipad-air-2-gray/p/24W-0002-01411,1099.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 5th,128GB,Tablette,Newegg,https://www.newegg.com/apple-a1823-ipad-5th-gen-gold/p/24W-0002-013P8,1599.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 8th,32GB,Tablette,Newegg,https://www.newegg.com/apple-a2428-ipad-8th-gen-silver/p/24W-0002-014M9,1999.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 5th,32GB,Tablette,Newegg,https://www.newegg.com/apple-a1823-ipad-5th-gen-gold/p/24W-0002-00ZD3,1399.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 5th,128GB,Tablette,Newegg,https://www.newegg.com/apple-a1823-ipad-5th-gen-silver/p/24W-0002-013S0,1857.6,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 6th,32GB,Tablette,Newegg,https://www.newegg.com/apple-ipad-6th-generation-9-7-space-gray/p/23M-0003-014H7,1700.0,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Air 2,64GB,Tablette,Newegg,https://www.newegg.com/apple-a1567-ipad-air-2-gold/p/24W-0002-010S9,1499.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 7th,32GB,Tablette,Newegg,https://www.newegg.com/apple-a2200-ipad-7th-gen-silver/p/24W-0002-01149,1690.0,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 10,32GB,Tablette,Newegg,https://www.newegg.com/apple-mw752ll-a-7th-generation-silver/p/24W-0002-00FX5,1630.0,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Air 2,128GB,Tablette,Newegg,https://www.newegg.com/apple-a1567-ipad-air-2-silver/p/24W-0002-015M7,1440.0,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 8th,32GB,Tablette,Newegg,https://www.newegg.com/apple-a2428-ipad-8th-gen-silver/p/24W-0002-015N1,2199.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Air 4,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2324-ipad-air-4-blue/p/24W-0002-01431,3890.0,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Air 10,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01222,5090.0,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01540,5199.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Mini,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2568-ipad-mini-6-purple/p/24W-0002-010B7,4999.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/apple-mnxt3ll-a-ipad-pro-silver/p/24W-0002-00YS0,8799.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Mini,256GB,Tablette,Newegg,https://www.newegg.com/apple-a2126-ipad-mini-5-gold/p/24W-0002-00ZW5,3160.0,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Air 10,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01238,5999.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001B-00E94,1399.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 5th,32GB,Tablette,Newegg,https://www.newegg.com/p/1AY-0009-00185,1390.0,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Air 3,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-014R0,2290.0,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001B-00FN6,5789.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 7th,128GB,Tablette,Newegg,https://www.newegg.com/apple-a2200-ipad-7th-gen-gray/p/24W-0002-00ZV4,2160.0,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Mini,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01525,5599.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00ZX1,6599.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Pro,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2014-ipad-pro-12-9-gray/p/24W-0002-012N5,4999.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 8th,128GB,Tablette,Newegg,https://www.newegg.com/apple-a2270-ipad-8th-gen-gray/p/24W-0002-01415,2119.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 5th,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00R26,1190.0,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Air 2,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00XF0,1139.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 9th,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2602-ipad-9th-gen-gray/p/24W-0002-010Z9,2096.3,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 5th,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00R94,1590.0,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/apple-a2379-ipad-pro-12-9-gray/p/24W-0002-012Y3,6399.9,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 8th,32GB,Tablette,Newegg,https://www.newegg.com/apple-a2270-ipad-8th-gen-gray/p/24W-0002-00ZG9,1608.6,N/A,Aucune,2025-02-02 18:41:24
Apple,iPad 8th,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001B-00F62,2500.0,N/A,Aucune,2025-02-02 18:41:24
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ5,5999.9,4799.9,20%,2025-02-05 21:00:08
Samsung,Galaxy Tab A9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BF6,2699.9,2199.9,18%,2025-02-05 21:00:08
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ6,5799.9,N/A,Aucune,2025-02-05 21:00:08
Samsung,Galaxy Tab A9,64GB,Tablette,Newegg,https://www.newegg.com/p/1TS-0002-00611,2199.9,1699.9,22%,2025-02-05 21:00:08
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AW9,6790.0,N/A,Aucune,2025-02-05 21:00:08
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ4,4139.5,N/A,Aucune,2025-02-05 21:00:08
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00B10,5199.9,N/A,Aucune,2025-02-05 21:00:08
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AW8,7999.9,6745.6,15%,2025-02-05 21:00:08
Lenovo,Tab M8,32GB,Tablette,Newegg,https://www.newegg.com/lenovo-android-zabu0108us-tb-300fu-gray/p/0EJ-001J-005B0,1099.9,729.9,33%,2025-02-05 21:00:08
SAMSUNG,Galaxy Tab S6,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BR8,2809.8,N/A,Aucune,2025-02-05 21:00:08
Lenovo,Tab M9,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005B4,1290.0,N/A,Aucune,2025-02-05 21:00:08
Lenovo,Tab M11,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005N0,1799.9,1274.9,29%,2025-02-05 21:00:08
Samsung,Galaxy Tab S10,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BV2,11524.2,N/A,Aucune,2025-02-05 21:00:08
Lenovo,Tab Model,64GB,Tablette,Newegg,https://www.newegg.com/p/26J-05GT-00003,1399.9,N/A,Aucune,2025-02-05 21:00:08
Samsung,Galaxy Tab S9,12GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AX4,11499.9,9481.8,17%,2025-02-05 21:00:08
Samsung,Galaxy Tab A9,64GB,Tablette,Newegg,https://www.newegg.com/p/26J-05F1-00028,1859.9,N/A,Aucune,2025-02-05 21:00:08
Lenovo,Tab Plus,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-00639,6999.9,5999.9,14%,2025-02-05 21:00:08
Samsung,Galaxy Tab S10,512GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BV0,10755.9,N/A,Aucune,2025-02-05 21:00:08
Samsung,Galaxy Tab Active4,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00A15,6902.8,N/A,Aucune,2025-02-05 21:00:08
Samsung,Galaxy Tab A9,660GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BK5,2678.3,N/A,Aucune,2025-02-05 21:00:08
Lenovo,Tab M9,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005G3,1549.9,N/A,Aucune,2025-02-05 21:00:08
Samsung,Galaxy Tab Active4,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00A27,7448.5,N/A,Aucune,2025-02-05 21:00:08
SAMSUNG,Galaxy Tab A8,32GB,Tablette,Newegg,https://www.newegg.com/samsung-sm-x200nzaaxar-galaxy-tab-a8-dark-gray/p/N82E16834132483,0.0,N/A,Aucune,2025-02-05 21:00:08
Samsung,Galaxy Tab Active4,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-009Z4,5902.4,N/A,Aucune,2025-02-05 21:00:08
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ5,5999.9,4799.9,20%,2025-02-05 21:01:50
Samsung,Galaxy Tab A9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BF6,2699.9,2199.9,18%,2025-02-05 21:01:50
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ6,5799.9,N/A,Aucune,2025-02-05 21:01:50
Samsung,Galaxy Tab A9,64GB,Tablette,Newegg,https://www.newegg.com/p/1TS-0002-00611,2199.9,1699.9,22%,2025-02-05 21:01:50
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AW9,6790.0,N/A,Aucune,2025-02-05 21:01:50
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ4,4139.5,N/A,Aucune,2025-02-05 21:01:50
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00B10,5199.9,N/A,Aucune,2025-02-05 21:01:50
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AW8,7999.9,6745.6,15%,2025-02-05 21:01:50
Lenovo,Tab M8,32GB,Tablette,Newegg,https://www.newegg.com/lenovo-android-zabu0108us-tb-300fu-gray/p/0EJ-001J-005B0,1099.9,729.9,33%,2025-02-05 21:01:50
SAMSUNG,Galaxy Tab S6,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BR8,2809.8,N/A,Aucune,2025-02-05 21:01:50
Lenovo,Tab M9,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005B4,1290.0,N/A,Aucune,2025-02-05 21:01:50
Lenovo,Tab M11,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005N0,1799.9,1274.9,29%,2025-02-05 21:01:50
Samsung,Galaxy Tab S10,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BV2,11524.2,N/A,Aucune,2025-02-05 21:01:50
Lenovo,Tab Model,64GB,Tablette,Newegg,https://www.newegg.com/p/26J-05GT-00003,1399.9,N/A,Aucune,2025-02-05 21:01:50
Samsung,Galaxy Tab S9,12GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AX4,11499.9,9481.8,17%,2025-02-05 21:01:50
Samsung,Galaxy Tab A9,64GB,Tablette,Newegg,https://www.newegg.com/p/26J-05F1-00028,1859.9,N/A,Aucune,2025-02-05 21:01:50
Lenovo,Tab Plus,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-00639,6999.9,5999.9,14%,2025-02-05 21:01:50
Samsung,Galaxy Tab S10,512GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BV0,10755.9,N/A,Aucune,2025-02-05 21:01:50
Samsung,Galaxy Tab Active4,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00A15,6902.8,N/A,Aucune,2025-02-05 21:01:50
Samsung,Galaxy Tab A9,660GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BK5,2678.3,N/A,Aucune,2025-02-05 21:01:50
Lenovo,Tab M9,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005G3,1549.9,N/A,Aucune,2025-02-05 21:01:50
Samsung,Galaxy Tab Active4,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00A27,7448.5,N/A,Aucune,2025-02-05 21:01:50
SAMSUNG,Galaxy Tab A8,32GB,Tablette,Newegg,https://www.newegg.com/samsung-sm-x200nzaaxar-galaxy-tab-a8-dark-gray/p/N82E16834132483,0.0,N/A,Aucune,2025-02-05 21:01:50
Samsung,Galaxy Tab Active4,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-009Z4,5902.4,N/A,Aucune,2025-02-05 21:01:50
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ5,5999.9,4799.9,20%,2025-02-05 21:03:16
Samsung,Galaxy Tab A9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BF6,2699.9,2199.9,18%,2025-02-05 21:03:16
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ6,5799.9,N/A,Aucune,2025-02-05 21:03:16
Samsung,Galaxy Tab A9,64GB,Tablette,Newegg,https://www.newegg.com/p/1TS-0002-00611,2199.9,1699.9,22%,2025-02-05 21:03:16
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AW9,6790.0,N/A,Aucune,2025-02-05 21:03:16
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ4,4139.5,N/A,Aucune,2025-02-05 21:03:16
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00B10,5199.9,N/A,Aucune,2025-02-05 21:03:16
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AW8,7999.9,6745.6,15%,2025-02-05 21:03:16
Lenovo,Tab M8,32GB,Tablette,Newegg,https://www.newegg.com/lenovo-android-zabu0108us-tb-300fu-gray/p/0EJ-001J-005B0,1099.9,729.9,33%,2025-02-05 21:03:16
SAMSUNG,Galaxy Tab S6,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BR8,2809.8,N/A,Aucune,2025-02-05 21:03:16
Lenovo,Tab M9,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005B4,1290.0,N/A,Aucune,2025-02-05 21:03:16
Lenovo,Tab M11,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005N0,1799.9,1274.9,29%,2025-02-05 21:03:16
Samsung,Galaxy Tab S10,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BV2,11524.2,N/A,Aucune,2025-02-05 21:03:16
Lenovo,Tab Model,64GB,Tablette,Newegg,https://www.newegg.com/p/26J-05GT-00003,1399.9,N/A,Aucune,2025-02-05 21:03:16
Samsung,Galaxy Tab S9,12GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AX4,11499.9,9481.8,17%,2025-02-05 21:03:16
Samsung,Galaxy Tab A9,64GB,Tablette,Newegg,https://www.newegg.com/p/26J-05F1-00028,1859.9,N/A,Aucune,2025-02-05 21:03:16
Lenovo,Tab Plus,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-00639,6999.9,5999.9,14%,2025-02-05 21:03:16
Samsung,Galaxy Tab S10,512GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BV0,10755.9,N/A,Aucune,2025-02-05 21:03:16
Samsung,Galaxy Tab Active4,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00A15,6902.8,N/A,Aucune,2025-02-05 21:03:16
Samsung,Galaxy Tab A9,660GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BK5,2678.3,N/A,Aucune,2025-02-05 21:03:16
Lenovo,Tab M9,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005G3,1549.9,N/A,Aucune,2025-02-05 21:03:16
Samsung,Galaxy Tab Active4,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00A27,7448.5,N/A,Aucune,2025-02-05 21:03:16
SAMSUNG,Galaxy Tab A8,32GB,Tablette,Newegg,https://www.newegg.com/samsung-sm-x200nzaaxar-galaxy-tab-a8-dark-gray/p/N82E16834132483,0.0,N/A,Aucune,2025-02-05 21:03:16
Samsung,Galaxy Tab Active4,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-009Z4,5902.4,N/A,Aucune,2025-02-05 21:03:16
Brand,Model,Storage,category,marketplace,link,priceInitial,pricePromo,promotionType,collectionTime
Lenovo,Tab M11,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005M9,3389.9,N/A,Aucune,2025-02-05 21:03:48
Apple,iPad 7,32GB,Tablette,Newegg,https://www.newegg.com/apple-mw742ll-a-ipad-7-space-gray/p/N82E16858752589,2499.9,1349.9,46%,2025-02-05 21:03:48
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00B10,5199.9,N/A,Aucune,2025-02-05 21:03:48
